title,epi,page,tb,words
EJ38,005,00007,0,"['THIS', '1S', 'OBVIOUSLY', 'A', 'TRAP']"
EJ39,004,00004,19,"['BUT', 'ON', 'THE', 'OTHER', 'HAND', 'HAVING', 'TO', 'REMEMBER', 'A', 'PARTIC-', 'ULAR', 'ORDER', 'OF', 'CARDS', 'THAT', 'WOULD', 'BE', 'VOTED', 'FOR', 'WOULD', 'BE', 'DIFFICULT']"
EJ37,005,00005,5,"['YUP', 'NOW', 'WE', 'CAN', 'MOVE', 'ON', 'TO', 'THE', 'FIRST', 'STEP', 'TOWARD', 'CIVILIZATION']"
EJ40,006,00005,5,"['MORN-', 'ING']"
EJ41,007,00010,8,"['BLEND', 'INTO', 'THE', 'SHADOWS', 'CONTROL', 'YOUR', 'BREATHING', 'AND', 'WAIT', 'FOR', 'YOUR', 'TARGET', 'TO', 'LET', 'DOWN', 'WIS', 'GUARDI']"
EJ37,008,00002,6,"['EIGHTY', 'KILOMETERS', 'THATS', 'ABOUT', 'TWO', 'FULL', 'MARATHONS']"
EJ39,002,00002,16,"['AN', 'ORIGINAL', 'GAME', 'THAT', 'SOUNDS', 'SO', 'COOL']"
EJ35,003,00011,9,"['No', 'Coil-', 'generated', 'dimen-', 'sional', 'reactions', 'detected']"
EJ40,007,00004,10,[]
EJ41,004,00002,2,[]
EJ41,006,00001,21,[]
EJ42,002,00018,10,"['CHAPTER', '2', 'END']"
EJ36,008,00005,19,[]
EJ38,008,00002,5,"['IT', 'WOULD', 'SEEM', 'TO', 'INDICATE']"
EJ35,007,00011,4,"['OVER', 'THERE']"
EJ43,008,00001,0,"['ATHLETIC', 'PROGRAM', 'CANDIDATES', 'ENGLISH', 'VOCABULARY', 'TEST', 'DETAILS']"
EJ36,005,00002,4,[]
EJ43,001,00003,12,"['\xe2\x80\x98PROBLEMS', 'FROM', 'UNIVERSITY', 'ENTRANCE', 'EXAM', 'CENTER', '2015', 'CENTER', 'EXAM', 'MATH', 'I-A/II-B', '(HEREINAFTER', 'THE', 'SAME)']"
EJ43,003,00008,4,"['yOu', 'DION\xe2\x80\x99T', 'WRITE', 'IT', 'DOWN', 'AT', 'LEAST']"
EJ41,002,00008,7,"['STUPID', 'JERK']"
EJ40,008,00007,11,"[""CAN'T"", 'BE']"
EJ39,006,00002,18,"['DOES', 'THAT', 'MEAN', 'HER', 'CONF/-', 'DENCE', ""ISN'T"", 'JUST', 'FOR', 'SHOW']"
EJ38,002,00008,19,"['Yes', 'my', 'lord']"
EJ42,004,00014,30,"['IN', 'THAT', 'CASE']"
EJ43,006,00005,20,"['OOPS', 'SORRY']"
EJ39,008,00004,7,"['HOW-', 'EVER']"
EJ36,006,00007,4,[]
EJ36,003,00003,1,[]
EJ34,009,00005,7,[]
EJ42,001,00014,16,[]
EJ42,006,00010,17,"['TL', 'TREAT', 'YOu', 'TO', 'SEAFOOD', 'WHEN', 'WE', 'GET', 'BACK']"
EJ37,003,00003,5,"['(T', 'WAS', 'PRIMEVAL', ""MAN'S"", 'GREATEST', 'DISCOVERY']"
EJ37,001,00003,2,"['AFTER', 'FIVE', 'LONG', 'YEARS', 'OF', 'HAVING', 'FEELINGS', 'FOR', 'YUZURIHA']"
EJ35,002,00002,13,"['THOSE', 'ARE']"
EJ43,002,00003,3,"['STURIO)', 'GENIUS', 'I)', 'esr']"
EJ40,009,00011,17,"['W-H-O', 'SAID', 'THAT', '2)']"
EJ40,001,00004,5,['Are']
EJ35,005,00007,18,"[""WE'RE"", 'ONE', 'STEP', 'CLOSER', 'TO', 'THE', 'TRUTH', 'BEHIND', 'IT']"
EJ35,006,00008,11,"[""DON'T"", 'LOOK', 'SO', 'SHOCKED']"
EJ40,004,00004,23,"[""it's"", 'ko', '|']"
EJ41,009,00006,11,"[""SHINIGAM/-SAMA'S"", 'SON', 'DEATERTHE', 'KID']"
EJ39,010,00006,9,['six']
EJ40,005,00001,14,"['HEY', 'KAZE-', 'HAYA']"
EJ36,001,00005,17,"['THEY', 'CAN', 'CUT', 'THROLIGH', 'ME', 'LIKE', 'PUDDING']"
EJ42,003,00016,23,"['BUT', 'FIRST', 'WHAT', '90', 'YOU', 'THINK', 'MR', 'NITTA']"
EJ43,004,00011,15,['NAH']
EJ37,005,00005,6,"['TO', 'PUT', 'IT', 'IN', 'A', 'WAY', 'EVEN', 'YOUR', 'WEAK', 'MIND', 'COULD', 'UNDERSTAND', 'WERE', 'SMOKING', 'THEM']"
EJ39,004,00004,2,"['Is', 'THERE', 'SOMETHING', 'THE', 'MATTER', 'suzul-', 'SAN']"
EJ38,005,00007,1,"[""I'D"", 'EVEN', 'VENTURE', 'TO', 'SAY', 'THAT', 'THE', 'REASON', 'THEY', 'DION!T', 'KILL', 'EVERY', 'LAST', 'PERSON']"
EJ40,006,00005,6,[]
EJ40,002,00004,16,"['P', 'PLAYING', 'THE', 'ROLE', 'OF', 'A', 'GHOST']"
EJ41,007,00010,9,[]
EJ37,008,00002,7,"[""SHOULDN'T"", 'TAKE', 'MORE', 'THAN', 'FIVE', 'HOURS']"
EJ39,002,00002,17,"['HEY', 'WAIT', 'SEC']"
EJ41,004,00002,3,['MIFUNE']
EJ40,007,00004,11,['YES']
EJ35,003,00012,0,"['I', ""CAN'T"", 'MOVE', 'WITH', 'SO', 'MANY', 'OF', 'THEM', 'DOWN', 'THERE']"
EJ41,006,00001,22,"['WRATH', 'OF', 'THE', 'PHARAOH']"
EJ42,002,00018,2,"['_', 'WORDS', ""CAN'T"", 'EVEN', 'DESCRIBE']"
EJ36,008,00005,2,"['IT', 'HAS', 'THE', 'POTENTIAL', 'TO', 'GET', 'YOU', 'INTOA', 'LOT', 'OF', 'TROUBLE']"
EJ38,008,00002,6,"['JUST', 'AS', 'I', 'THOUGHT', 'THERE', 'MUST', 'BE', 'OTHERS', 'LIKE', 'MEN', 'THIS', 'WORLD']"
EJ35,007,00011,5,"['WHAT', 'DO', 'WE', 'DO']"
EJ43,008,00001,1,['Time']
EJ36,005,00002,5,"['JUST', 'so', 'YOU', 'KNOW']"
EJ43,001,00003,13,"['THE', ""TEACHER'S"", 'GOING', 'TO', 'BE', 'SO', 'IMPRESSED', 'BY', 'HOW', 'SMART', 'AmM/']"
EJ43,003,00008,5,[]
EJ41,002,00008,8,['HMPH']
EJ40,008,00007,12,['RIGHT']
EJ39,006,00002,19,"['|', 'THE', 'QUEEN', 'HEARTS']"
EJ38,002,00008,2,[]
EJ42,004,00014,31,"['TLL', 'HAVE', 'A', 'MARTINI']"
EJ43,006,00005,21,['LISTEN']
EJ36,006,00007,5,[]
EJ36,003,00003,2,[]
EJ39,008,00004,8,"['|', 'STUDENT', 'COUNCIL', 'MEMBERS', 'CUSTOMARILY', 'TAKE', 'PART', 'IN', 'THESE', 'CHALLENGES', 'WITHOUT', 'A', 'HIGH', 'LIMIT']"
EJ34,009,00005,8,"['ADMIT', 'IT']"
EJ42,001,00014,17,['UHHH']
EJ37,003,00003,6,"['THANKS', 'SENKU', 'FOR', 'PRETTY', 'MUCH', 'EVERY-', 'THING']"
EJ42,006,00010,18,['SEA']
EJ37,001,00003,3,"['1M', 'FINALLY', 'GONNA', 'CONFESS', 'MY', 'LOVE']"
EJ35,002,00002,14,"['ILLEGAL', 'CO/LS']"
EJ43,002,00003,4,"['We', 've', 'tried', 'plenty', '\xe2\x80\x98Of', 'times']"
EJ40,009,00011,18,[]
EJ40,001,00004,6,"['IF', ""YOU'RE"", 'LOOKING', 'FOR', 'KITAHORO', 'HIGH', ""IT'S"", 'THIS', 'WAY', 'To', 'the', 'riaht']"
EJ35,005,00007,19,"['WITH', 'ONE', 'CLICK']"
EJ35,006,00008,12,"['ANYONE', '|', 'WITH', 'HALF', 'A', 'BRAIN', 'KNOWS', 'THAT', 'ROBOTS', 'ARE', 'CONSIDERED', 'SUSPICIOUS', 'ITEMS']"
EJ40,004,00004,24,[]
EJ41,009,00006,12,['STIL']
EJ39,010,00007,0,"['STUPID', 'NONSENSE', 'I', 'WAS', 'SAYING', 'SO', 'I', 'COULD', 'BET', 'HERE', 'PLEASE', 'FORGIVE', 'ME']"
EJ40,005,00001,15,['YEAH']
EJ36,001,00005,18,[]
EJ42,003,00016,24,['HUH']
EJ43,004,00011,16,"['|IHADA', 'BLAST']"
EJ37,005,00005,7,"['NOT', 'GRILLING', 'THE', 'ALDEHYDES', 'IN', 'THE', 'SMOKE', 'ARE', 'KILLING', 'OFF', 'ANY', 'BACTERIA']"
EJ39,004,00004,3,[]
EJ38,005,00007,10,"['WHEN', ""YOU'RE"", 'A', 'POOR', 'COMMONER', 'NO', 'ONE', 'WILL', 'SAVE', 'YOU']"
EJ40,006,00005,7,"['GOOD', 'MORN-', 'ING']"
EJ40,002,00004,17,"['WHAT', 'THE']"
EJ41,007,00011,0,"['HI', 'All']"
EJ37,008,00002,8,"['MAYBE', 'FOR', 'A', 'WORK-', 'HORSE', 'LIKE', 'YOU']"
EJ41,004,00002,4,"['+', ""WHAT'S"", 'YOUR', 'SCHEME']"
EJ39,002,00002,18,[]
EJ40,007,00004,12,"['HE', 'WAS', 'HELPING', 'ME', 'A', 'LITTLE']"
EJ42,002,00018,3,"['IF', 'I', 'HAD', 'TO', 'TRY', ""I'D"", 'SAY', 'IT', 'WAS', 'REALLY', 'DELICIOUS']"
EJ41,006,00001,23,[]
EJ36,008,00005,20,"['_AND', 'TEACH-', 'ERs']"
EJ35,003,00012,1,"['It\xe2\x80\x99s', 'like', 'a', 'maze', 'here']"
EJ38,008,00002,7,"[""THAT'S"", 'ENOUGH', 'TALKING', 'TO', 'YOUR-', 'SELF']"
EJ35,007,00011,6,"[""WE'RE"", 'GOING', 'AFTER', 'HIS', 'DEVICE', 'OBVIOUSLY']"
EJ36,005,00002,6,[]
EJ43,008,00001,2,"['Please', 'study', '(Swim', 'team', 'practice', 'suspended.)']"
EJ43,001,00003,2,"['NARIYUKI', 'YUIGA', 'MN', 'IN', 'MY', 'LAST', 'YEAR', 'OF', 'HIGH', 'SCHOOL']"
EJ43,003,00008,6,"[""THAT'S"", 'NOTA', 'PROB-', 'LEM']"
EJ41,002,00008,9,"['HOW', 'SHOULD', 'I', 'KNOW']"
EJ40,008,00007,13,"[""PIN'S"", 'KINDA', 'QUIET', 'TODAY']"
EJ39,006,00002,2,[]
EJ42,004,00014,32,['NO\\WAY']
EJ38,002,00008,3,[]
EJ36,006,00007,6,[]
EJ43,006,00005,22,"['IF', 'SOME-', 'THING\xe2\x80\x99S', 'BOTHERING', 'YOU', 'I\xe2\x80\x99M', 'HAPPY', 'TO', 'LISTEN']"
EJ36,003,00003,3,[]
EJ39,008,00004,9,[]
EJ42,001,00014,18,['BAM']
EJ34,009,00005,9,"[""YOU'RE"", 'NOT', 'LIKE', 'THE', 'OTHERS']"
EJ42,006,00010,19,['FOOD']
EJ37,003,00003,7,['NOM']
EJ37,001,00004,0,"['INTER-', 'ESTING', 'VERRRY', 'INTER-', 'ESTING']"
EJ35,002,00002,15,"['NO', 'WAY']"
EJ43,002,00003,5,[]
EJ40,009,00011,19,"['EVERY-', ""ONE'S"", 'SAYING']"
EJ40,001,00004,7,['WHAT']
EJ35,005,00007,2,"['BUT', 'NOT', 'WITH', 'THIS', 'ONE']"
EJ35,006,00008,13,"['you', 'GOTTA', 'KEEP', 'THAT', 'MUCH', 'IN', 'MIND']"
EJ40,004,00004,25,"['ANYONE', 'WOULD', 'BE', 'SUPREED', 'I', 'SOMEONE', 'GREETED', 'THEM', 'SUDDENLY']"
EJ39,010,00007,1,['HUH']
EJ41,009,00006,13,[]
EJ40,005,00001,16,['LATER']
EJ36,001,00005,19,"['OF', 'COURSE', 'I', 'CAN', 'REGENERATE', 'LOST', 'LIMBS', 'AND', 'SLICH', 'IN', 'A', 'FEW', 'SECONDS', '/']"
EJ42,003,00016,25,['ME']
EJ43,004,00011,17,"['|', 'WISH', '|', 'HAD', 'SUCH', 'A', 'FUN', 'FAMILY']"
EJ37,005,00005,8,"['TIME', 'FOR', 'A', 'FUN', 'LITTLE', 'POP', 'QUIZ']"
EJ39,004,00004,4,"['\xc2\xab-', 'WANT', '10', 'ASK', 'You', 'SOME-', 'THING', '']"
EJ40,006,00005,8,[]
EJ38,005,00007,11,"['sot', 'WANT', 'TO', 'SHOW', 'THEM']"
EJ40,002,00004,18,"['WHY', ""DIDN'T"", 'YOU', 'TELL', 'ME', ""I'M"", 'IN', 'CHARGE', 'OF', 'THIS', 'EVENT']"
EJ41,007,00011,1,"['HOW', 'ARE', 'YA', 'yo']"
EJ37,008,00002,9,[]
EJ39,002,00002,19,"['WHY', 'PLAY', 'THAT', 'ALL', 'OF', 'A', 'SUDDEN', 'THE', 'RULES', 'ARE', 'PRETTY', 'HARD', 'TO', 'UNDER-', 'STAND', 'V']"
EJ40,007,00004,13,"[""THERE'KE"", 'ABLY', 'OTHERS']"
EJ42,002,00018,4,"['POnB', 'IN', 'POWER', 'OF', 'EXPRESSION', 'IS', 'NONEX-', 'ISTent', '|']"
EJ41,004,00002,5,"['PROTECT', 'THE', 'WITCH']"
EJ41,006,00001,3,"['yup', '}', 'IF', 'WE', ""DIDN'T"", 'SPLIT', 'THEM', 'UP', 'EXACTLY', 'KID', 'WOULD', 'GET', 'DEPRESSED']"
EJ36,008,00005,21,"['ssPROTECT', 'THEIR', 'STUDENTS\xe2\x80\x94', 'WITH', 'THEIR', 'LIVES', 'YEAH']"
EJ35,003,00012,10,['(BAM']
EJ38,008,00002,8,"['WHAT', 'DID', 'YOU', 'DO', 'WITH', 'STRONOFF']"
EJ35,007,00011,7,"['THE', 'FIELD', 'FOR', 'HIS', 'COMMUNI-', 'CATIONS', 'HIJACKING', 'I6', 'ABOUT', 'TWO', 'KILO-', 'METERS']"
EJ43,008,00001,3,[]
EJ36,005,00002,7,"['NOW', 'GET', 'RID', 'OF', 'THOSE', 'DANGEROLIS', 'ANTI-""ME""', 'KNIVES']"
EJ43,001,00003,3,[]
EJ43,003,00008,7,"['MY', 'MEMORY', 'FOR', 'WORDS', 'IS', 'FAIRLY', 'FLAWLESS']"
EJ41,002,00009,0,"['EN', '4', 'NS']"
EJ40,008,00007,14,"['MR', 'me']"
EJ39,006,00002,20,"[""THAT'S"", 'MATCH']"
EJ42,004,00014,4,"['THE', 'YOUNGEST', 'BARTENDER', 'IS', 'BORN']"
EJ38,002,00008,4,"['MONGA', 'SAMA']"
EJ36,006,00007,7,['WHOA']
EJ43,006,00005,23,"['AFTER', 'ALL', 'I\xe2\x80\x99M', 'YOUR', 'TUTOR', 'AND', 'ALL']"
EJ39,008,00005,0,"['""3', 'SAO-', 'TOME']"
EJ36,003,00003,4,[]
EJ42,001,00014,19,"['19', 'THIS', 'THE', 'B0S97']"
EJ37,003,00003,8,[]
EJ34,009,00006,0,['Cer']
EJ42,006,00010,2,"['I', 'TOLD', 'YOU', 'NOT', 'TO', 'TAKE', 'A', 'BREAK']"
EJ37,001,00004,1,['HM']
EJ35,002,00002,2,"['AN', 'ELECTRIC', 'ONE']"
EJ43,002,00003,6,['LISTEN']
EJ40,009,00011,2,"['WHEN', 'SHE', 'LOOKED', 'LIKE', 'THAT', 'I', 'THOUGHT', 'SHE', 'SEEMED', 'PRETTY', 'NORMAL']"
EJ40,001,00004,8,"['|', 'OH', 'THANKS']"
EJ35,005,00007,20,"['KACHI', 'PRESS)']"
EJ35,006,00008,14,"['|', 'SHUN', '(SLUMP', 'Wy']"
EJ39,010,00007,2,[]
EJ40,004,00004,26,[]
EJ41,009,00006,14,[]
EJ40,005,00001,17,"[""YOU'LL"", 'BE', 'ALL', 'RIGHT']"
EJ36,001,00005,2,"['YOU', 'HAVE', 'TO', 'COME', 'UP', 'WITH', 'A', 'MORE', 'ORIGINAL', 'PLAN']"
EJ42,003,00016,3,[]
EJ37,005,00005,9,"[""WHAT'S"", 'THE', 'FIRST', 'AND', 'MOST', 'IMPORTANT', 'THING']"
EJ43,004,00011,18,"['ABOUT', 'WHAT', 'HAZUKkI', 'ANO', 'KAZUKI', 'SAIC']"
EJ40,006,00005,9,"['UH', ""WHO'RE"", 'YOU']"
EJ39,004,00004,5,"['THAT', 'FINAL', 'GAME', 'WHY', 'DID', 'YOU', 'PLAY', 'SCISSORS']"
EJ38,005,00007,12,"['++', ""WE'RE"", 'DIFFERENT']"
EJ40,002,00004,19,[]
EJ41,007,00011,10,"['REMEDIAL', 'CLASS']"
EJ39,002,00002,2,"[""IT's"", 'NICE', 'TO', 'MEET', 'YOU', 'AS', 'WELL', 'SAo-', 'TOME-', 'SAN']"
EJ37,008,00003,0,"['I', 'THINK', 'IF', 'ONLY', 'I', 'WERE', 'KNEW', 'OUR', 'NEAR', 'EXACT', 'CO-', 'KAMA-', 'ORDINATES', 'KURA']"
EJ40,007,00004,14,"['+', 'WHORE', 'JUST', 'WAITING', 'FOR', 'AN', 'OPPORTUNITY', 'TO', 'GET', 'TO', 'KNOW', 'yOU']"
EJ42,002,00018,5,['GLACK']
EJ41,004,00002,6,"['IMA', 'BoDy-', 'GUARD']"
EJ41,006,00001,4,[]
EJ35,007,00011,8,"['THE', 'DEVICE', 'WILL', 'BI', 'SOME-', 'WHERE', 'WITHIN', 'THAT', 'DIS', 'TANCE']"
EJ36,008,00005,22,"['OF', 'COURSE']"
EJ35,003,00012,11,[]
EJ43,008,00001,4,"['HELP', 'ME', 'NARI-', 'yur']"
EJ38,008,00002,9,"['TELEPORTED', 'HIM', 'INTO', 'THE', 'VILLAGE']"
EJ36,005,00002,8,[]
EJ43,001,00003,4,[]
EJ41,002,00009,1,[]
EJ43,003,00008,8,"['YIKES', 'YOU', 'GENIUS-', 'ES', 'ARE', 'SCARY']"
EJ40,008,00007,15,[]
EJ42,004,00014,5,"['HUH', '[9', 'THIS', 'THE', 'WRONG', 'PLACE']"
EJ39,006,00002,21,"['LOOKS', 'LIKE', ""17'S"", 'TRUE', 'THE', 'TWO', 'OF', 'THEM', 'ARE', 'BOTH', 'GOOD', 'AT', 'MEMORY']"
EJ36,006,00007,8,"['so', ""THAT'S"", 'KORO', 'SENSEI']"
EJ38,002,00008,5,"['SHOULD', 'I', 'PREPARE', 'SOME', 'MORE', 'STRAW', 'FIGURES']"
EJ43,006,00005,24,"['LOOK', 'IF', 'YOU', ""OON'T"", 'WANT', 'TO', 'TALK', 'ABOUT', 'IT', 'YOU', 'OON\xe2\x80\x99T', 'HAVE', 'TO']"
EJ36,003,00003,5,[]
EJ39,008,00005,1,"[""SHE'S"", 'DOING', 'A', 'PUBLIC', 'MATCH', 'AGAINST', 'A', 'STUDENT', 'COUNCIL', '(MEMBER']"
EJ42,001,00014,2,"['WHO', 'THE', 'HELL', 'ARE', 'YOu']"
EJ37,003,00003,9,"['I', 'MIGHT', 'NOT', 'BE', 'GOOD', 'AT', 'CREATIVE', 'THINKING', 'BUT']"
EJ34,009,00006,1,['ait']
EJ42,006,00010,20,"[""THAT'S"", 'RIGHT']"
EJ37,001,00004,10,"['YOUR', 'SUCCESS', 'IS', 'TEN', 'BILLION', 'PERCENT', 'ASSURED', 'IF', 'YOU', 'DRINK', 'THIS']"
EJ35,002,00002,3,"['7', 'you', ""CAN'T"", 'BE', 'SAYING', 'THESE', 'TOYS', 'ARE', 'THE', 'TRICK', 'YOU', '-', 'PROMISED', 'YOU', 'HAD', 'uP', 'YOUR', 'SLEEVE']"
EJ43,002,00003,7,"['FURU-', 'HASHI']"
EJ40,001,00004,9,"['\\', '\xe2\x80\x98ele']"
EJ40,009,00011,20,"['THEN', '|', 'TELL', 'ME', 'WHO', 'EVERY-', 'ONE', 'Is']"
EJ35,005,00007,21,"['|', 'DAMN', '/7', 'CRICKET']"
EJ35,006,00008,15,"['THAT\xe2\x80\x99S', 'SO', 'NOT', 'FARR']"
EJ39,010,00007,3,"['ZERO', ""THAT'S"", 'IT']"
EJ40,004,00004,27,"[""She's"", ""prayine'""]"
EJ41,009,00006,15,[]
EJ40,005,00001,18,['HOPE']
EJ36,001,00005,20,"['BUT', 'I', ""WOULDN'T"", 'WANT', 'ANYBODY', 'TO', 'ACCIDENTALLY', 'SHOOT', 'THEIR', 'EYE', 'OUT', 'WITH', 'THESE']"
EJ42,003,00016,4,[]
EJ37,005,00006,0,[]
EJ43,004,00011,19,"['BIG', ""BRO'S"", 'A', 'GREAT', 'GUY', 'SO', 'STOP', 'BY', 'ANYTIME']"
EJ40,006,00006,0,['O#']
EJ38,005,00007,13,"[""LET'S"", 'SHOW', 'THEM']"
EJ39,004,00004,6,"['IT', 'WAS', 'ALMOST', 'LIKE', 'YOU', 'KNEW', 'SHE', 'WAS', 'GOING', 'TO', 'PLAY', 'PAPER']"
EJ40,002,00004,2,"['Re-', 'ward', 'Ing']"
EJ41,007,00011,11,['EEH']
EJ39,002,00002,20,['HUH']
EJ42,002,00018,6,"['THIS', 'MAKES', 'ME']"
EJ40,007,00004,15,"['', 'eM']"
EJ37,008,00003,1,"['ALL', 'CONCRETE', 'AND', 'STEEL', 'CRUMBLED', 'AWAY', ""THERE'S"", 'NOTHING', 'LEFT']"
EJ41,004,00002,7,"[""THAT'S"", 'WRONG']"
EJ35,007,00011,9,"['GET', 'TO', 'SEARCH-', 'ING']"
EJ41,006,00001,5,"['THis', '1g', 'UGH']"
EJ36,008,00005,23,"[""THAT'S"", 'WHAT', 'TEACHERS', 'DO']"
EJ43,008,00001,5,[]
EJ35,003,00012,12,"['Find', 'some-', 'thing']"
EJ38,008,00003,0,[]
EJ36,005,00002,9,[]
EJ43,001,00003,5,[]
EJ41,002,00010,0,[]
EJ43,003,00008,9,[]
EJ40,008,00007,16,['AND']
EJ42,004,00014,6,['OH']
EJ39,006,00002,22,"['THE', 'TWO', 'CLUBS']"
EJ36,006,00007,9,"['HE', 'LOOKS', 'LIKE', 'AN', 'OCTOPUS', 'FREAKY']"
EJ43,006,00005,25,"['JUST', 'FORGE', '|', 'SAID', 'ANY-', 'THING']"
EJ38,002,00008,6,"['NO', 'THAT', ""WON'T"", 'BE', 'NECESSARY']"
EJ36,003,00003,6,[]
EJ39,008,00005,10,['DAMN/']
EJ42,001,00014,20,"['HENCEFORTH', 'NITTA', 'BECAME', 'KNOWN', 'AS', 'THE', 'ORGANIZATION\xe2\x80\x99S', 'PREEMINENT', 'ENFORCER']"
EJ37,003,00004,0,['WHATS']
EJ34,009,00006,2,"['HES', 'GONE']"
EJ42,006,00010,21,"['THAT', 'MEANS', 'SALMON', 'ROE']"
EJ37,001,00004,11,"['THANKS', 'Te']"
EJ35,002,00002,4,"['', 'RIGHT', 'JONY']"
EJ43,002,00003,8,['OGATA']
EJ40,001,00005,0,"[""I'D"", 'HATE', 'TO', 'DISAPPOINT', 'EVERYONE', 'AND', 'RUIN', 'THE', 'FUN', 'WHEN', 'THEY', 'REALIZE', 'I', ""CAN'T"", '', 'SUMMON', '\\', 'GHOST', 'S']"
EJ40,009,00011,21,"['WHO', 'STARTED', '', 'IT2']"
EJ35,006,00008,16,"[""'"", ""DION'T"", 'YOU', 'LEARN', 'HOW', 'TO', 'STAY', 'ON', 'THE', 'DOWN-', 'LOW', 'WHEN', 'YOU', 'LIVED', 'WITH', 'DR', 'YURIZAKI']"
EJ35,005,00007,22,"['DIDI', 'SAY', 'YOU', 'COULD', 'TURN', 'IT', 'ON']"
EJ39,010,00007,4,['BETS']
EJ40,004,00004,28,"['there', 'some-', '', 'thiNa', 'there']"
EJ41,009,00006,16,[]
EJ40,005,00001,19,"['Kare', 'hae', '=', ""let's""]"
EJ42,003,00016,5,"['WAKE', 'uP']"
EJ36,001,00005,21,"['SO', 'PLEASE', ""DON'T"", 'LISE', 'THE', 'GUN', 'INSIDE', 'THE', 'CLASSROOM', 'UNLESS', 'YOU', 'ARE', 'TRYING', 'TO', 'KILL', 'ME']"
EJ43,004,00011,2,"['OOPS', '[FELL', 'ASLEEP']"
EJ37,005,00006,1,"['WEL', 'PRODUCE', 'THAT', 'CALCIUM-', 'THINGY']"
EJ40,006,00006,1,"['I', 'HOPE', 'YOU', 'THINK', 'OF', 'A', 'GOOD', 'NAME', 'SOON']"
EJ38,005,00007,14,"['eee', 'THAT', 'THERE', 'ARE', 'STRONG']"
EJ40,002,00004,20,"['THOUGHT', 'YOU', ""DIDN'T"", 'COME']"
EJ39,004,00004,7,[]
EJ41,007,00011,12,"['REMEDIAL', 'CLASS', 'YOU', 'MEAN', 'THE', 'KIND', 'OF', 'CLASS', 'STUPID', 'PEOPLE', 'TAKE']"
EJ39,002,00002,21,"['b', '(eo)', 'GOT', 'ON', 'Basil', 'you', 'WANT', 'TO', 'fore', 'eS', 'ABOUT']"
EJ40,007,00004,16,['FLING']
EJ42,002,00018,7,[]
EJ37,008,00003,10,"['UNFORTUNATELY', 'THIS', 'PIECE', 'OF', 'TRASH', 'IS', 'THE', 'ONLY', 'FORM', 'OF', 'GPS', 'WE', 'HAVE']"
EJ41,004,00002,8,"[""THAT'S"", 'NOT', 'IT', 'IS', 'ITI', 'I', 'KNOW', 'I', 'CAN', 'TELL', 'MIFUNE']"
EJ35,008,00001,0,"['FILBO7', 'Ba', '-EIREWORKS', 'IN', 'THE', 'AIR']"
EJ36,008,00005,24,"[""THAT'S"", 'GOOD', 'TO', 'HEAR']"
EJ41,006,00001,6,"['I', 'CAN', 'HEAR', 'SOME', 'WEIRD', 'VOICES', 'COMING', 'FROM', 'DEEPER', 'INGIDE']"
EJ43,008,00002,0,[]
EJ35,003,00012,13,[]
EJ38,008,00003,1,"['YOU', 'wri', '', 'Oe', 'INT']"
EJ36,005,00003,0,"['\xc2\xabAND', 'PLIT', 'A']"
EJ43,001,00003,6,"['IMA', 'SRAIN']"
EJ41,002,00010,1,[]
EJ43,003,00009,0,[]
EJ42,004,00014,7,['SAVED']
EJ40,008,00007,17,"['+', 'THE', 'MIDTERM', 'WILL', 'COVER', 'THIS']"
EJ36,006,00008,0,[]
EJ39,006,00002,23,"[""THAT'S"", 'A', 'MATCH']"
EJ38,002,00008,7,"['(CAN', 'WS', 'MAGIC..A']"
EJ43,006,00005,26,"['GEEZ', '|', 'FEEL', 'KINOA', 'BASHFUL']"
EJ36,003,00004,0,['TNK']
EJ39,008,00005,11,"[""SHE'S"", 'SPEAKING', 'SUCH', 'DAMNED', 'NON-', 'SENSE']"
EJ37,003,00004,1,[]
EJ42,001,00014,3,['HUH2']
EJ34,009,00006,3,"['BEHIND', 'ME']"
EJ42,006,00010,22,[]
EJ37,001,00004,12,"['\xc2\xabNO', 'THANKS']"
EJ43,002,00003,9,"['WHY', 'FORCE', 'THIS']"
EJ35,002,00002,5,"['N/M-', 'Rops/']"
EJ40,001,00005,1,"[""I'M"", 'SO', 'HAPPY']"
EJ40,009,00011,22,[]
EJ35,006,00008,17,"['YES', 'BuT', 'BUT']"
EJ35,005,00007,23,"['IF', 'THIS', 'THING', 'WAS', 'MADE', 'BY', 'DR', 'SEIRA']"
EJ39,010,00007,5,[]
EJ40,004,00004,29,['Fi']
EJ41,009,00006,17,"['DEMON', 'TWIN', 'GUNS', 'PATTY', '6', 'Liz', '\\CYOUNGER', '\\', 'CELDERD']"
EJ40,005,00001,2,"['OH', 'FIRST', 'PERIOD', 'IS', 'MATH', ""WE'LL"", 'BE', 'IN', 'DIFFERENT', 'CLASSES']"
EJ42,003,00016,6,['HRM']
EJ36,001,00005,3,"['TM', 'TOO', 'QUICK', 'FOR', 'you']"
EJ43,004,00011,20,"['|', 'HOPE', 'YOU', 'DION\xe2\x80\x99T', 'TAKE', 'THEM', 'SERIOUSLY']"
EJ37,005,00006,10,"['THE', 'PREDE-', 'CESSOR', 'TO', 'NOW', 'WE', 'CAN', 'CEMENT', 'CONSTRUCT', 'BIGGER', 'HEARTHS', 'AND', 'BUILDINGS', 'AD']"
